model,ap.csv,battig.csv,bless.csv,essli-2008.csv
vectors.150.vw,0.2233648166831707,0.1985093423365453,0.3444428148656265,0.36205929622347505
vectors.300.vw,0.18943355164112774,0.16159989347649026,0.24895186823020957,0.32783256064332633
vectors.50.2.10.vw,0.3149895087745146,0.25520657037106165,0.39650575475763133,0.460464658899246
vectors.50.2.vw,0.332559046268511,0.25667003695295193,0.37123533560082406,0.36601398667179713
vectors.50.3.vw,0.29625278203581673,0.24695485897783215,0.41748016494741397,0.39248065660716464
